geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04, -Log.p.value,Student's T-test q-value daf2_d15_N2_d15,log2FC,Student's T-test Test statistic daf2_d15_N2_d15,Sign p-val: 0.05 
"CELE_F07G6,10",-4.46694,6.64096,A3FPJ3,Uncharacterized protein,12.3149,12.0044,11.7213,12.0181,16.8309,16.4265,16.4289,16.2402,6.64096,0,-4.46694,-25.7036,+
ttr-34,0.990818,1.31809,A3FPK9,TransThyretin-Related family domain,17.5609,17.4753,17.0124,16.7951,16.0783,16.9299,16.5809,15.2911,1.31809,0.039531,0.990818,2.47587,+
"CELE_Y49E10,29",0.296784,0.604272,A3FPL3,Uncharacterized protein,12.606,12.878,12.2253,12.7557,12.546,11.825,12.2593,12.6475,0.604272,0.189938,0.296784,1.27719,
cnnm-1,1.92307,2.64225,A3QM97,Metal transporter cnnm-1,15.029,14.6224,13.6074,13.6828,12.3462,12.1309,12.0702,12.702,2.64225,0.0033887,1.92307,5.07398,+
col-138,2.08149,2.28636,A3QM98,COLlagen,16.6624,16.6246,18.0332,17.0774,15.1857,14.0047,15.1862,15.6949,2.28636,0.00596031,2.08149,4.28594,+
oac-59,-0.52398,1.19764,A3QMB6,O-ACyltransferase homolog,12.2956,11.8041,11.475,11.9343,12.5654,12.0116,12.3039,12.7241,1.19764,0.050631,-0.52398,-2.27261,
"C42C1,8",-0.944802,1.23489,A3QMB7,Uncharacterized protein,13.5636,12.2958,13.6018,14.0679,14.1514,14.0329,14.5125,14.6115,1.23489,0.0469244,-0.944802,-2.3352,+
"C42C1,11;AP-1",0.346243,1.912,A3QMC2;G5EFT4,Uncharacterized protein;Aminopeptidase-1,15.5672,15.6467,15.3658,15.2903,15.1013,15.2668,15.0298,15.087,1.912,0.0122559,0.346243,3.53816,+
rpl-34,-0.263442,0.366677,A3QMC5,"Ribosomal Protein, Large subunit",17.512,17.0712,17.28,17.8638,17.1815,18.1909,17.3123,18.0959,0.366677,0.35257,-0.263442,-0.846268,
erl-1,-0.96629,1.66505,A3QMC6,ERLin (ER lipid raft associated protein) homolog,14.8115,15.3765,14.7938,14.8954,16.0579,15.7364,15.3049,16.6432,1.66505,0.0193112,-0.96629,-3.08139,+
tag-335,0.693323,1.49248,A3QMC8,Mannose-1-phosphate guanyltransferase beta,14.6081,14.7759,14.6536,14.6401,14.044,14.2656,14.3359,13.2588,1.49248,0.0273576,0.693323,2.7758,+
fbxa-6,-0.390173,1.35695,A4F303,F-box A protein,12.2935,12.0843,11.7668,11.9464,12.4653,12.1923,12.3116,12.6824,1.35695,0.0366657,-0.390173,-2.54205,+
"CELE_cTel55X,1",1.18971,2.01807,A4F305;H2KY55,Uncharacterized protein,15.3395,15.1347,15.7461,15.1258,13.4839,14.3274,14.8188,13.9572,2.01807,0.00969275,1.18971,3.74266,+
"C44C10,9",-0.551822,0.833885,A4UVK2,Uncharacterized protein,14.5494,14.6214,13.5333,14.217,14.9181,14.257,14.6569,15.2964,0.833885,0.109325,-0.551822,-1.66684,
"CELE_F14D7,12",-0.447218,1.41043,A4UVK9,Uncharacterized protein,12.105,12.051,11.7079,12.1104,12.4819,12.1352,12.344,12.8021,1.41043,0.0325834,-0.447218,-2.63372,+
"CELE_D1086,17",-0.57701,1.10901,A4UVL1,Uncharacterized protein,12.2267,11.5243,11.189,12.0329,12.1066,12.1904,12.2786,12.7052,1.10901,0.0612137,-0.57701,-2.12447,
"CELE_W06G6,15;CELE_Y70C5B,2",0.511484,0.884818,A4UVL9;G5EG48,Uncharacterized protein,14.4207,13.799,14.3348,14.2994,14.3447,13.8129,13.521,13.1292,0.884818,0.0979285,0.511484,1.75177,
"CELE_Y71F9AR,4",1.09792,1.94658,A4UZ35,Uncharacterized protein,13.8391,13.9435,13.2652,12.8191,12.476,11.9945,12.2783,12.7263,1.94658,0.0116768,1.09792,3.60423,+
"CELE_Y47G6A,33",1.00615,0.909489,A5A8P5,Uncharacterized protein,17.2311,16.5109,18.7434,17.6686,15.8908,16.1113,17.0054,17.122,0.909489,0.0934096,1.00615,1.79282,
"CELE_ZK813,7",-0.59136,1.2145,A5HU91,Uncharacterized protein,18.5853,17.9223,18.8035,18.8608,18.7557,19.408,19.1065,19.2671,1.2145,0.0487402,-0.59136,-2.30092,+
"CELE_T28A11,2",0.583218,1.98342,A5HU97,Uncharacterized protein,18.5305,18.4795,18.2691,18.7642,18.0505,17.75,17.6999,18.21,1.98342,0.011,0.583218,3.67525,+
guk-1,0.41781,0.959001,A5HU98;P91425,GUanylate Kinase,16.2173,16.4049,16.3813,16.8139,16.1879,16.0291,15.5349,16.3943,0.959001,0.0843665,0.41781,1.87509,
"CELE_Y53C10A,6",-0.412185,1.50516,A5HWA4;Q9XW51,Uncharacterized protein,12.2577,11.7809,11.7758,11.8512,12.4888,12.1897,12.15,12.4858,1.50516,0.0267807,-0.412185,-2.79793,+
"CELE_Y48C3A,18",-0.657688,1.59418,A5HWA9;G2HK06;Q9NAF8,Uncharacterized protein,11.3154,11.9978,11.6782,11.8088,12.5283,12.0756,12.0739,12.7532,1.59418,0.0224079,-0.657688,-2.95469,+
"CELE_Y39B6A,3",-0.270474,0.272373,A5HWB2;Q9NES9,Uncharacterized protein,13.6777,14.5074,13.2002,12.8784,13.8119,13.3581,13.8069,14.3687,0.272373,0.453435,-0.270474,-0.659414,
dab-1,0.577955,0.519694,A5JYR4;Q8I4G9;Q8I4H0;Q9U3A6,DAB (Drosophila disabled) homolog,14.6595,15.1608,14.8982,15.1911,13.7589,13.3627,15.0522,15.4241,0.519694,0.23628,0.577955,1.12848,
"CELE_F25H8,1",-0.110254,0.103017,A5JYS8;Q19789,Uncharacterized protein,14.3939,12.651,13.7199,14.0018,14.0337,13.4524,13.9045,13.8171,0.103017,0.733674,-0.110254,-0.28007,
swsn-9,0.581272,0.870874,A5JYT2;Q17581,SWI/SNF nucleosome remodeling complex component,14.8536,15.5236,14.7472,15.1124,14.0027,13.955,14.9507,15.0034,0.870874,0.101179,0.581272,1.72855,
"CELE_ZC434,7",0.328831,0.34535,A5JYU1,Uncharacterized protein,13.8901,14.4191,13.8698,13.8172,13.476,12.7689,13.8219,14.614,0.34535,0.373958,0.328831,0.805074,
rad-50,-0.682952,2.07919,A5JYU5;O44199,Uncharacterized protein;DNA repair protein rad-50,11.9391,11.6458,11.429,12.101,12.5602,12.3151,12.2945,12.6769,2.07919,0.00917325,-0.682952,-3.863,+
"C25F9,11",0.427514,0.431807,A5JYW3,Uncharacterized protein,16.2772,16.1224,16.2639,16.5886,15.3257,15.6399,17.1606,15.416,0.431807,0.297813,0.427514,0.968946,
sin-3,-0.523942,1.80501,A5JYW9,Paired amphipathic helix protein sin-3,12.2229,11.8124,11.7175,11.7053,12.5811,12.1598,12.2891,12.5239,1.80501,0.0155396,-0.523942,-3.33714,+
hmp-1,2.09145,0.836156,A5JYX3;I7J4D2;I7K4K5;I7LFF2;P90947,HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);HuMPback (Dorsal lumps);Alpha-catenin-like protein hmp-1,17.3748,13.4242,18.5821,17.4359,14.1905,16.2219,13.8397,14.1991,0.836156,0.108645,2.09145,1.67064,
dhs-3,0.572261,1.55006,A5JYX4,"DeHydrogenases, Short chain",16.9128,16.6235,16.857,17.0926,16.4057,15.9904,16.0572,16.7434,1.55006,0.0245893,0.572261,2.87668,+
nra-2,-0.893798,2.87137,A5JYX8;O18033,Nicalin,14.8733,14.8367,14.5416,14.6556,15.9855,15.3394,15.6624,15.4951,2.87137,0.00289922,-0.893798,-5.62889,+
"CELE_Y37H2A,14",-2.50038,4.87462,A5PEY0,Uncharacterized protein,11.7999,11.6419,11.7698,11.7881,14.2317,14.3043,13.7684,14.6968,4.87462,0,-2.50038,-12.8999,+
"CELE_F27E5,7",-0.477554,0.73905,A5Z2S2,Uncharacterized protein,14.4255,14.2048,14.1811,14.5446,15.364,14.1927,15.3127,14.3967,0.73905,0.135704,-0.477554,-1.50765,
saps-1,0.080575,0.101317,A5Z2S4;B2D6K9;Q18696,SAPS (Phosphatase associated) domain protein,14.9972,14.5366,14.3054,15.2929,14.8388,14.5853,14.2474,15.1382,0.101317,0.737597,0.080575,0.275844,
"CELE_ZK809,8",-0.386828,0.828668,A5Z2S9,Uncharacterized protein,12.2053,12.4081,11.6583,11.705,12.5417,12.0897,12.1998,12.6929,0.828668,0.110607,-0.386828,-1.65813,
"CELE_D1081,7",-2.0701,4.01597,A5Z2T6,Uncharacterized protein,12.2964,11.7691,11.7578,11.9621,13.6089,13.9373,14.5194,14.0003,4.01597,0.00103093,-2.0701,-9.14171,+
aph-2,1.15483,1.07339,A5Z2T7;Q23316,Uncharacterized protein;Nicastrin,12.5345,14.8785,12.7149,13.0568,12.5743,12.0579,12.061,11.8722,1.07339,0.066378,1.15483,2.06514,
"CELE_F15B9,10",-0.536465,0.566095,A5Z2T9;I2HA81,Uncharacterized protein,15.3191,15.6358,14.5398,14.6891,16.21,14.6906,15.3106,16.1186,0.566095,0.208764,-0.536465,-1.21055,
"C27A7,5",0.803205,1.78788,A5Z2U5;A5Z2U6;P90758;Q9U3P0,Uncharacterized protein,14.3292,14.0998,15.1131,14.8261,13.5618,13.8819,13.8849,13.8269,1.78788,0.0157937,0.803205,3.30541,+
"CELE_F30A10,13",1.59329,2.84618,A5Z2U8;Q2XMZ1,Uncharacterized protein,15.6714,15.8957,15.0674,15.243,14.4908,13.788,13.5039,13.7218,2.84618,0.00304956,1.59329,5.56587,+
"CELE_F30A10,14",0.354224,0.427568,A5Z2U9,Uncharacterized protein,17.894,18.0955,16.8228,16.9758,17.1722,16.9819,16.6733,17.5439,0.427568,0.300895,0.354224,0.96109,
"C04H5,7",0.783684,1.20094,A5Z2V2,Uncharacterized protein,13.642,14.4742,13.2415,14.477,12.8166,13.2401,13.54,13.1034,1.20094,0.050358,0.783684,2.27814,
"C13B4,1",-1.57907,2.78808,A5Z2V3;O45247,Uncharacterized protein,12.243,11.7716,11.5276,11.9632,13.872,13.0346,13.0146,13.9005,2.78808,0.00299024,-1.57907,-5.42248,+
"CELE_F02E9,10",0.10962,0.253072,A5Z2V7,Uncharacterized protein,15.5466,14.894,14.7668,15.0814,14.8648,14.9753,15.0833,14.927,0.253072,0.477283,0.10962,0.619476,
"CELE_R13H4,2",0.769814,1.73432,A5Z2W3,Uncharacterized protein,16.9431,16.8232,17.2015,17.5917,16.8461,16.1326,16.3792,16.1223,1.73432,0.0171814,0.769814,3.20701,+
"CELE_ZK228,4",-0.0511174,0.056674,A5Z2W6;K8FDY8;O46010,Uncharacterized protein,15.5987,15.7233,14.8575,15.5995,15.4596,14.9247,15.4581,16.141,0.056674,0.841902,-0.0511174,-0.160626,
"CELE_K02B7,3",0.414094,2.58315,A5Z2W7;O45637,Uncharacterized protein,18.2381,18.2884,18.3855,18.4874,17.8288,18.041,18.0494,17.8238,2.58315,0.00359457,0.414094,4.9372,+
nuo-3,-0.812191,0.414299,A5Z2X2,NADH Ubiquinone Oxidoreductase,15.2404,13.5892,11.8615,13.1784,14.1716,13.6143,13.5585,15.7738,0.414299,0.310285,-0.812191,-0.936392,
"C44E4,5",-0.759101,0.647281,A6PVA1,Uncharacterized protein,14.7417,12.2599,14.0417,14.0236,14.0501,14.862,14.403,14.7882,0.647281,0.1697,-0.759101,-1.35145,
"CELE_F49E2,2",0.463778,0.335501,A6ZJ46;Q20621,Uncharacterized protein,15.3063,16.9573,14.8622,15.3846,15.9513,14.5068,14.5496,15.6476,0.335501,0.382975,0.463778,0.785859,
"T07A5,7",-4.95655,6.05201,A6ZJ55,"Uncharacterized protein T07A5,7",12.2225,12.0746,11.6707,12.0115,17.1156,16.3606,17.357,16.9722,6.05201,0,-4.95655,-20.4572,+
"CELE_T04F8,7",-2.71258,2.31782,A6ZJ59;Q22166,Uncharacterized protein,12.31,12.0494,11.1482,12.0599,15.6178,13.0398,14.5242,15.236,2.31782,0.00544591,-2.71258,-4.35233,+
"gpb5;CELE_T23B12,8",-0.385478,1.09306,A7DT38;G5EEJ3,Putative glycoprotein hormone-beta5;Glycoprotein hormone beta 5,12.1924,11.9816,11.7117,11.8277,12.5784,11.8879,12.3202,12.4689,1.09306,0.0629128,-0.385478,-2.09789,
"CELE_F49D11,10",0.0166299,0.0119536,A7DT40,Uncharacterized protein,15.1597,15.9936,14.0412,14.3802,14.5411,14.7057,14.9127,15.3487,0.0119536,0.964806,0.0166299,0.0354757,
oxy-5,1.66679,3.42557,A7DT45,Uncharacterized protein,18.8682,19.045,18.3888,18.6401,17.415,16.8817,16.6423,17.3359,3.42557,0.00137575,1.66679,7.15709,+
mrg-1,-0.236478,0.675752,A7DTF0;Q9XWW2,MRG (Mortality factor-Related Gene) related,15.761,15.9089,15.318,15.997,16.2077,15.884,15.8971,15.9421,0.675752,0.158627,-0.236478,-1.4002,
obr-1,-0.432978,2.23574,A7DTF2;G2HK04;Q95Q23;Q9U2C7,Oxysterol-binding protein,12.0463,11.7881,11.7664,12.0141,12.3563,12.1546,12.3251,12.5108,2.23574,0.00674622,-0.432978,-4.18037,+
igcm-3,1.66631,2.64221,A7LPD6;Q22096,ImmunoGlobulin-like Cell adhesion Molecule family,17.0974,16.8359,16.4565,17.2569,15.5079,14.7516,14.8187,15.9033,2.64221,0.00338496,1.66631,5.07388,+
unc-16,2.42545,4.61434,A7LPE4;C0P271;P34609,Uncharacterized protein;Uncharacterized protein;JNK-interacting protein,15.6545,15.8766,15.9252,16.2674,13.1285,13.6099,13.9052,13.3783,4.61434,0,2.42545,11.633,+
gpdh-2,0.2326,0.998093,A7LPE6;P34517;Q7JMU1,Glycerol-3-phosphate dehydrogenase [NAD(+)];Probable glycerol-3-phosphate dehydrogenase 2;Glycerol-3-phosphate dehydrogenase [NAD(+)],17.8342,17.9706,18.0276,18.2294,17.5496,17.77,17.8473,17.9645,0.998093,0.0768732,0.2326,1.94001,
sly-1,0.13711,0.225364,A7LPF3;Q20364,SLY1 homolog,15.412,15.6111,14.7516,15.7376,15.2564,15.0551,15.1135,15.5388,0.225364,0.515048,0.13711,0.560919,
"B0393,9",1.2061,1.60573,A7LPF5,Uncharacterized protein,16.3979,16.3768,17.4094,16.9925,15.5,15.4986,16.4486,14.905,1.60573,0.0219956,1.2061,2.97522,+
cisd-1,-0.25028,1.06048,A7LPG5;Q5FC71,CDGSH Iron Sulfur Domain protein homolog,18.2306,18.212,18.2512,18.6388,18.501,18.5544,18.4964,18.7821,1.06048,0.0681395,-0.25028,-2.04368,
"CELE_F09E8,2",0.18451,0.575549,A7LPH5,Uncharacterized protein,14.6566,14.8952,14.5585,14.8311,14.6129,14.4309,14.2804,14.8791,0.575549,0.20353,0.18451,1.22713,
lsy-22,0.205662,0.157525,A7LPI4;Q93616,Uncharacterized protein,14.9535,15.33,14.9693,15.1808,15.0079,13.5074,15.2968,15.7988,0.157525,0.624266,0.205662,0.410371,
"C24H11,5",-0.65135,0.980934,A7LPI7,Uncharacterized protein,11.9435,11.9813,10.6591,11.9359,12.398,12.1607,12.0517,12.5147,0.980934,0.0798275,-0.65135,-1.91152,
"CELE_F10A3,17",-0.710273,1.21214,A7LPJ5,Uncharacterized protein,15.0074,14.6477,15.7478,15.0624,16.2764,15.3797,16.062,15.5882,1.21214,0.0489188,-0.710273,-2.29694,+
pnc-1,0.855436,1.47163,A7WK39;Q9N426,Pyrazinamidase and NiCotinamidase,16.5728,17.1803,16.5096,17.0049,16.5154,16.1577,15.9196,15.2532,1.47163,0.0281865,0.855436,2.7395,+
"CELE_Y94H6A,12",-0.438852,1.57453,A7WK43,Uncharacterized protein,12.1622,12.0831,11.7787,11.7468,12.4894,12.191,12.2149,12.6309,1.57453,0.0232874,-0.438852,-2.91987,+
"CELE_F56C9,6",0.711399,1.20951,A8WFF4;H2KY87;H2KY89,Uncharacterized protein,14.2642,15.1898,13.9804,14.7164,13.3554,14.0909,13.9287,13.9303,1.20951,0.0493575,0.711399,2.29253,+
"CELE_T28D9,4;T28D9,4",-0.405772,0.402335,A8WFI3;Q10023,"Uncharacterized protein;Uncharacterized protein T28D9,4",14.5191,13.828,14.8666,14.1217,13.636,15.0703,15.3714,14.8808,0.402335,0.320697,-0.405772,-0.913975,
"C28G1,5",-0.189276,0.335426,A8WFJ8,Uncharacterized protein,13.304,13.5934,14.0243,13.436,14.2583,13.7223,13.7667,13.3677,0.335426,0.382942,-0.189276,-0.785711,
gpx-7,-0.767129,1.77904,A8WFK6,Glutathione peroxidase,16.7116,17.7945,17.0093,17.2227,18.0165,18.0134,17.8218,17.955,1.77904,0.0160765,-0.767129,-3.28909,+
"CELE_F41D9,2",1.64704,3.18324,A8WFM5;H2KZN7,Uncharacterized protein,14.0738,13.4048,14.3071,14.3769,12.5317,12.12,12.2505,12.6723,3.18324,0.00188468,1.64704,6.45371,+
"CELE_T04F8,8",2.42594,3.0224,A8WHM5;Q22168,Uncharacterized protein,15.7203,14.5106,13.8264,14.9833,12.3856,12.166,12.3355,12.4497,3.0224,0.00226138,2.42594,6.01771,+
"CELE_ZK856,16",3.88868,5.3732,A8WHN5,Uncharacterized protein,15.8281,16.0929,15.7194,16.7241,12.4094,11.9641,12.0992,12.337,5.3732,0,3.88868,15.698,+
"CELE_F23B12,4",-0.314549,0.526536,A8WHS3,Uncharacterized protein,12.2955,11.9865,11.5129,11.9302,12.3736,12.0587,11.7517,12.7992,0.526536,0.23159,-0.314549,-1.14067,
"CELE_K09A9,6",3.67634,5.42163,A8WHT8;A8WHT9;G5EEF4,Uncharacterized protein,15.9261,15.8466,16.434,15.8211,12.5208,11.8681,12.2462,12.6873,5.42163,0,3.67634,15.9987,+
"CELE_H14N18,4",2.70203,1.81753,A8WIT0;H2L0B7,Uncharacterized protein,13.984,14.4645,14.5739,13.874,12.3263,9.21074,11.9059,12.6453,1.81753,0.0149399,2.70203,3.36041,+
"CELE_T12B5,15",2.48734,3.92225,A8WJ47,Uncharacterized protein,14.5042,15.3782,14.5013,15.3233,12.5688,12.0997,12.3393,12.7498,3.92225,0.00114826,2.48734,8.7982,+
"CELE_Y17G7B,20",-0.317811,0.793738,A8XJ46;A8XJ47;H2KMJ1;H2KMJ2;Q8I4E8,Uncharacterized protein,12.2937,11.58,11.7251,11.8351,12.3348,11.985,11.9415,12.4438,0.793738,0.11973,-0.317811,-1.59966,
"CELE_E01A2,1",0.408433,0.387982,A9CZN9;Q966L2,Uncharacterized protein,14.2146,13.1544,14.5077,14.4678,13.5063,14.6415,13.1017,13.4613,0.387982,0.333878,0.408433,0.886889,
"CELE_T02H6,1",-1.31518,2.451,A9D0C6,Uncharacterized protein,13.995,13.5158,12.9306,13.2305,14.8469,14.3982,14.5281,15.1594,2.451,0.00460837,-1.31518,-4.64014,+
"CELE_Y37E3,11",1.86375,1.94077,A9D2X7;Q9BKU2;X5LPX5,Uncharacterized protein,17.0325,15.6411,17.5124,17.3968,14.7925,15.0166,14.4831,15.8356,1.94077,0.0117607,1.86375,3.59309,+
"CELE_M03F8,3",-1.64781,2.79254,A9D4S6;O16376,Uncharacterized protein,12.9999,12.141,13.1681,12.821,14.6065,13.8259,14.5867,14.7022,2.79254,0.00301599,-1.64781,-5.4334,+
"CELE_F55B12,10",4.35063,4.96404,A9QY28,Uncharacterized protein,17.7188,17.518,17.4603,17.5216,14.0059,12.6624,12.7111,13.4368,4.96404,0,4.35063,13.3642,+
pptr-2,-0.464828,0.894388,A9UJN4;H9G2X3;Q17948,Protein Phosphatase 2A (Two A) Regulatory subunit,13.7278,14.827,14.7624,14.6,14.9886,14.7531,15.0268,15.008,0.894388,0.096037,-0.464828,-1.7677,
"maph-1,2",-0.414278,1.64494,A9UJN7,Microtubule-Associated Protein Homolog,16.0029,16.0209,15.5035,15.813,16.1288,16.188,16.2562,16.4243,1.64494,0.0200339,-0.414278,-3.04524,+
"CELE_K09G1,1",-0.318286,0.291594,A9UJP1;D9N146;D9N147,Uncharacterized protein,12.4381,13.3186,13.4707,13.236,13.8785,12.268,13.6672,13.9229,0.291594,0.430075,-0.318286,-0.698557,
"B0303,7",0.334081,0.306291,A9Z1J8;P34258,"Uncharacterized protein;Uncharacterized protein B0303,7",14.6689,14.7456,14.2943,15.8741,15.4267,14.5694,14.1716,14.0789,0.306291,0.413683,0.334081,0.728094,
"C23H3,3",1.56231,2.86556,A9Z1L6,Uncharacterized protein,14.4044,13.9259,13.3902,13.7133,12.313,11.9857,12.0919,12.794,2.86556,0.0029601,1.56231,5.61429,+
"C17C3,1",0.0267,0.0312813,B0M0L9;H2KYT6;Q9BIA9,Uncharacterized protein,14.7081,15.7549,14.512,15.0412,14.713,15.0301,14.9335,15.2326,0.0312813,0.910382,0.0267,0.090934,
glna-1,-1.89426,1.48023,B0M0N9;B0M0P0;B6VQ90;H2L2H2;H2L2H3;U4PRW7,GLutamiNAse,9.77481,11.9945,11.7347,11.8205,12.3866,13.5398,14.3451,12.63,1.48023,0.0278329,-1.89426,-2.75446,+
"CELE_Y61A9LA,11",-0.441648,1.47683,B1GRJ8;H2L073,Uncharacterized protein,11.8056,11.9138,11.7407,12.0543,12.4155,12.1587,12.0249,12.6821,1.47683,0.0280997,-0.441648,-2.74855,+
"CELE_F41E6,5",3.90558,4.17655,B1GRK5;O16457,Uncharacterized protein,16.7119,15.975,15.1193,16.0961,12.5784,11.4851,12.2282,11.9884,4.17655,0.000988048,3.90558,9.75789,+
"CELE_T25B2,2",0.374409,0.293283,B1GRL0;H2KZ75,Uncharacterized protein,14.3402,16.1052,13.7766,14.4037,14.4026,13.7691,14.3725,14.5838,0.293283,0.428203,0.374409,0.70197,
trpp-1,-0.0985863,0.126176,B1GRL5,TRansport Protein Particle,12.0734,12.0534,11.7527,11.7332,11.8149,11.3409,12.2075,12.6438,0.126176,0.684994,-0.0985863,-0.336619,
tsp-10,-0.35747,1.23794,B1Q241;H2KYX1,TetraSPanin family,11.9673,11.9419,11.765,12.0534,12.5759,12.0735,12.0252,12.483,1.23794,0.0467776,-0.35747,-2.34033,+
ugt-26,-1.26839,3.08268,B1Q250;H2KYQ0,UDP-glucuronosyltransferase,16.7255,16.8912,16.9778,16.6827,18.0284,17.7685,17.9088,18.645,3.08268,0.0020711,-1.26839,-6.17837,+
"C14H10,3",-0.10863,0.0942016,B1Q254,Uncharacterized protein,13.7459,13.5908,13.8251,13.7747,12.772,13.591,14.4269,14.5811,0.0942016,0.752316,-0.10863,-0.258032,
"CELE_D1086,10",1.41391,1.57908,B1Q273;Q5FC40,Uncharacterized protein,22.568,22.2263,20.6158,21.3815,20.8343,20.1885,20.2513,19.8619,1.57908,0.0231174,1.41391,2.92791,+
poml-3,0.6571,1.00661,B1V898,PON (Paraoxonase) and MEC-6 Like,14.8705,15.7066,15.1552,14.8473,14.7657,14.1918,13.9001,15.0937,1.00661,0.0755375,0.6571,1.95416,
unc-57,0.30847,0.731466,B1V8A0,Endophilin-A homolog,16.5005,16.6488,16.2658,16.1537,16.4355,15.7936,15.7784,16.3274,0.731466,0.137867,0.30847,1.49484,
szy-20,0.189308,0.262467,B2D6L4;D2KT99;G5EEB4;G5EGU9;Q18094;Q565A8;Q9XVV8,Suppressor of ZYg-1;Suppressor of ZYg-1;SZY-20B;SZY-20A;Suppressor of ZYg-1;Suppressor of ZYg-1;Suppressor of ZYg-1,14.1406,15.1518,14.6364,14.3952,14.566,14.082,14.0349,14.8838,0.262467,0.465558,0.189308,0.638999,
"CELE_T06E4,14",-0.328911,0.697031,B2D6L8,Uncharacterized protein,12.2209,12.0471,11.7263,12.0835,12.5246,11.7917,12.3329,12.7441,0.697031,0.150469,-0.328911,-1.43646,
"CELE_F13G3,10",-0.434267,0.850189,B2D6L9,Uncharacterized protein,12.2769,12.0666,11.4002,12.012,12.5702,11.9189,12.2968,12.7069,0.850189,0.105413,-0.434267,-1.69406,
rmd-2,-0.524943,1.96157,B2D6P1,Regulator of Microtubule Dynamics,15.9483,15.8675,16.1066,16.2368,16.4182,16.4345,16.4881,16.9181,1.96157,0.0113692,-0.524943,-3.63306,+
smc-3,-0.334032,0.215524,B2FDA8,Structural maintenance of chromosomes protein 3,14.0905,14.8382,14.3363,16.7001,15.4888,14.8274,15.2908,15.6941,0.215524,0.529192,-0.334032,-0.539751,
ntl-2,-0.877731,2.62585,B2MZA9;Q10923;Q95QZ3;Q95QZ4,NOT-Like (Yeast CCR4/NOT complex component),13.1325,13.5858,13.1848,13.1494,14.2804,14.1794,14.358,13.7457,2.62585,0.00341112,-0.877731,-5.03577,+
gcn-1,-1.13945,3.77688,B3CJ34,GCN (Yeast General Control Nondrepressible) homolog,15.3476,15.2937,15.6422,15.8263,16.5938,16.6,16.6426,16.8312,3.77688,0.00117711,-1.13945,-8.2877,+
urm-1,0.572999,0.866989,B3CKG1,Ubiquitin-related modifier 1 homolog,17.1774,18.0315,17.2854,18.3447,17.5769,17.0488,17.1785,16.7428,0.866989,0.101672,0.572999,1.72207,
nono-1,-0.534692,2.11662,B3GWA1,"NONO (Conserved nuclear protein, aka PSF) homolog",15.1702,14.8948,15.4025,15.4066,15.673,15.6498,15.7711,15.919,2.11662,0.008782,-0.534692,-3.93767,+
atf-7,-1.07454,1.05469,B3GWA6;Q17801;Q86MD3;Q9U3R1,ATF (cAMP-dependent transcription factor) family,12.2061,10.1152,10.7511,12.0843,12.2447,12.1667,12.2923,12.7511,1.05469,0.0694133,-1.07454,-2.03405,
vps-26,-0.275823,0.515444,B3GWB9;L8E6W6;L8E917;O01258,Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Related to yeast Vacuolar Protein Sorting factor;Vacuolar protein sorting-associated protein 26,14.858,15.0131,15.2171,15.5669,15.1176,15.115,15.879,15.6468,0.515444,0.238566,-0.275823,-1.1209,
ndx-9,-0.466416,0.670931,B3GWC0;Q19427,NuDiX family;NADH pyrophosphatase,13.7658,14.0527,14.4328,14.3923,14.1176,14.2149,14.7745,15.4022,0.670931,0.160242,-0.466416,-1.39197,
"C14F11,4",-0.517508,1.39666,B3WFT8,Uncharacterized protein,16.6404,16.7444,16.0033,16.341,17.0743,16.7466,16.7905,17.1877,1.39666,0.0335297,-0.517508,-2.61004,+
abts-1,-0.377253,0.468643,B3WFV9;G5EC65;G5EDF4,Anion exchange protein,14.3159,15.2395,14.536,15.2902,15.5613,14.9492,14.6119,15.7683,0.468643,0.268466,-0.377253,-1.03655,
"CELE_ZK858,6",-0.505673,1.69954,B3WFW5;Q7YTF9,Transmembrane 9 superfamily member,15.0086,15.2149,15.0919,14.681,15.4659,15.657,15.2002,15.696,1.69954,0.0182908,-0.505673,-3.14369,+
"C41G7,9",0.558657,0.553276,B3WFW9,Uncharacterized protein,17.9674,17.0747,18.113,18.2647,18.2318,16.4168,16.9968,17.5397,0.553276,0.215758,0.558657,1.18801,
lin-10,-0.88063,1.33914,B3WFX4;O17583,Uncharacterized protein;Protein lin-10,13.6872,14.0007,13.1014,12.8084,14.531,13.9606,13.8532,14.7755,1.33914,0.0374792,-0.88063,-2.51168,+
"CELE_M04C9,3",-0.37113,0.759171,B3WFY7;P90933,Uncharacterized protein,12.2473,11.5909,11.7042,12.0789,12.4801,11.7592,12.2735,12.5928,0.759171,0.130553,-0.37113,-1.54158,
"C31H5,6",-2.14806,5.4536,B3WFZ3,Uncharacterized protein,11.8124,11.8665,11.7558,12.0602,14.2741,13.7518,14.1349,13.9263,5.4536,0,-2.14806,-16.2003,+
